,Territory,Inventory Name,Total_revenue,ABC_revenue,Product_Margin,ABC_Margin_mode,ABC(Rev-Mar),total_revenue,CoV,std_dev,average_revenue,Territory_XYZ,ABC_XYZ
5970,Makindye,Picfare Bronze Counter Books 3Qr,1113600.0,C,0.1618775862068966,A,CA,1113600.0,1.7077075835669941,172882.10591456405,101236.36363636363,Z,CAZ
5971,Makindye,Kreamy Biscuits Strawberry,1097457.8399999999,C,0.05945986629646562,B,CB,1097457.84,1.2137141619868623,121090.92023559201,99768.89454545455,Z,CBZ
5972,Makindye,Picfare   Books 48PGs,1092000.0,C,0.13417857142857148,A,CA,1092000.0,1.1770776670719423,116851.71022205101,99272.72727272728,Z,CAZ
5973,Makindye,BLOWPLAST Basin 46,1050169.54,C,0.0593146702614952,B,CB,1050169.54,0.874661138574319,83503.86232295173,95469.95818181819,Y,CBY
5974,Makindye,SWT M Rice  25kg,1035000.0,C,0.043478260869565216,B,CB,1035000.0,3.3166247903554,312064.24163798534,94090.90909090909,Z,CBZ
5975,Makindye,Movit Baby Jelly 20g,1026779.74,C,0.06730764866864233,B,CB,1026779.74,0.754425381497151,70420.79064209505,93343.61272727273,Y,CBY
5976,Makindye,Jiko Wheat Flour 50Kg,1016949.12,C,0.9999921333330816,A,CA,1016949.1199999999,1.6374522893812817,151382.3331571163,92449.91999999998,Z,CAZ
5977,Makindye,Riham Cakebar Strawberry  36g,1014406.8400000001,C,0.05263170969524963,B,CB,1014406.84,1.6056675406335645,148072.73963496962,92218.80363636363,Z,CBZ
5978,Makindye,Sunsip Blackcurrent  3L,1005762.67,C,0.03100748248294043,B,CB,1005762.6699999999,2.043322188529003,186827.01636410665,91432.96999999999,Z,CBZ
5979,Makindye,Riham Choco Mints Sachet 600g,1000254.21,C,0.054053623082099454,B,CB,1000254.21,2.601792108378115,236586.682722726,90932.20090909091,Z,CBZ
5980,Makindye,Skyview Orange Soda 320Ml,1000000.25,C,0.06999992920003119,B,CB,1000000.25,2.2562753785554,205115.99478402224,90909.11363636363,Z,CBZ
5981,Makindye,Diamond Premium Spaghetti Red 250g,995338.9,C,0.16049371205607588,A,CA,995338.9,2.05159374462149,185639.18736531225,90485.35454545455,Z,CAZ
5982,Makindye,Nomi Washing Powder Bucket 1 KG,979999.9500000001,C,0.030611773913566877,B,CB,979999.9500000001,3.3166247903554,295481.10261064116,89090.90454545456,Z,CBZ
5983,Makindye,Vaseline Original Petroleum Jelly 45ml,968644.2,C,0.04680035694992184,B,CB,968644.1999999998,1.1196817887823611,98597.570049969,88058.56363636361,Z,CBZ
5984,Makindye,Nutro Biscuits Vanilla 75g,947457.68,C,0.0930010087627343,A,CA,947457.6799999999,1.3043225814382362,112344.5860891893,86132.51636363636,Z,CAZ
5985,Makindye,Vim Lavender Scouring Powder 500g,945762.62,C,0.02000100300015037,C,CC,945762.62,0.646948959048782,55623.64931965898,85978.42,Y,CCY
5986,Makindye,Nataraj Plasto Eraser Jar 100pc,930680.0,C,0.1111111111111111,A,CA,930680.0,0.731204373474296,61865.207845914345,84607.27272727272,Y,CAY
5987,Makindye,Milk Choco Biscuits 3Pcs,915254.1,C,0.12499987708331485,A,CA,915254.1,1.2341638845093306,102688.50503355375,83204.91818181818,Z,CAZ
5988,Makindye,Golden Baby Premium High Count Diapers Size 3 Medium Midi,894830.39,C,-0.08133349486227819,C,CC,894830.39,0.8620409566731645,70125.49504143826,81348.21727272727,Y,CCY
5989,Makindye,Movit Herbal Jelly 200g,892796.64,C,0.06464292464667949,B,CB,892796.64,0.9734523838864143,79008.63795761645,81163.33090909092,Y,CBY
5990,Makindye,Mami Love Diapers Small,880508.54,C,0.04938342825776086,B,CB,880508.54,1.5067170846495312,120607.02367252865,80046.23090909091,Z,CBZ
5991,Makindye,Bunny Baby Diapers Size 2 Small,879830.6,C,0.06542049890822464,B,CB,879830.6,1.4413731385433182,115287.65393713188,79984.59999999999,Z,CBZ
5992,Makindye,BLOWPLAST Bucket 10LTR Clear,875593.1900000001,C,0.10012867626400557,A,CA,875593.19,1.7914408777794109,142597.58480647948,79599.3809090909,Z,CAZ
5993,Makindye,BLOWPLAST Bucket 20LTR with Metal Handle,864406.85,C,0.06317911401740499,B,CB,864406.85,1.0680836398445241,83932.61951404905,78582.4409090909,Z,CBZ
5994,Makindye,Uganda Waragi Premium  750ml,857627.11,C,0.04861109062499697,B,CB,857627.1099999999,1.752017467070489,136597.97063210758,77966.10090909089,Z,CBZ
5995,Makindye,Picfare Bronze Counter Books 2Qr,854400.0,C,0.24045208333333334,A,CA,854400.0,1.7316207116758884,134499.7032778072,77672.72727272728,Z,CAZ
5996,Makindye,Aeron Disinfectant Moth Balls,849406.61,C,0.1622593099108039,A,CA,849406.6099999999,1.4933110959761056,115311.66506440438,77218.78272727272,Z,CAZ
5997,Makindye,Nice Cleanzy Extra Tooth Brush,840593.25,C,0.1428575040815346,A,CA,840593.25,0.7022500905671364,53664.24417660214,76417.56818181818,Y,CAY
5998,Makindye,KSL Jolly Lolly Mixed Fruits Sweets 50pcs,837203.29,C,0.03370691175320219,B,CB,837203.2899999999,1.577796317889174,120085.11529879113,76109.39,Z,CBZ
5999,Makindye,Sunlight Destiny Washing Powder 500g,829830.5499999999,C,0.07654676282573934,A,CA,829830.55,1.7258884247888462,130199.54007101472,75439.14090909091,Z,CAZ
6000,Makindye,Diamond Premium Spaghetti Green  250g,829152.55,C,0.16049371205607588,A,CA,829152.55,2.2589859494306954,170276.7236713302,75377.50454545455,Z,CAZ
6001,Makindye,Jameson Whiskey 750ml,822881.35,C,0.04494374946344816,B,CB,822881.3500000001,2.1107517214528,157899.83873308223,74807.39545454546,Z,CBZ
6002,Makindye,Riham Cakebar Chocolate  36g,821186.43,C,0.05263170969524963,B,CB,821186.4299999999,1.547908481772231,115556.49455575076,74653.31181818181,Z,CBZ
6003,Makindye,Royco Mchuzi Mix Chicken Ground Spices 8g,821186.22,C,0.07157882185037724,A,CA,821186.22,1.9561513372999948,146033.13840230252,74653.29272727272,Z,CAZ
6004,Makindye,Pepsodent Tooth Paste 150g,819915.32,C,0.020000209777740516,C,CC,819915.32,0.6102602140821893,45487.4271556788,74537.75636363636,Y,CCY
6005,Makindye,Whitedent Herbal Tooth Paste 190gms,813559.36,C,0.040000031466665226,B,CB,813559.36,1.600964065024571,118407.20910221712,73959.94181818182,Z,CBZ
6006,Makindye,Super Rice 5kg,799900.0,C,0.03389830508474576,B,CB,799900.0,1.5039931093091936,109367.64437603854,72718.18181818182,Z,CBZ
6007,Makindye,Azam Energy Drink 3OOml,789830.5,C,0.0,C,CC,789830.5,1.7572214117877911,126173.36966209607,71802.77272727272,Z,CCZ
6008,Makindye,Dettol  Liquid Balm 50ml,789491.56,C,0.04154053526611256,B,CB,789491.56,0.8535092067732402,61258.028648160725,71771.96,Y,CBY
6009,Makindye,Pembe Bar Soap 600gm white,786440.64,C,0.03448265338881782,B,CB,786440.64,3.3166247903554,237120.77479699696,71494.60363636364,Z,CBZ
6010,Makindye,Riham Bonboni Mints Sachets 600G,778135.78,C,0.10481439072784006,A,CA,778135.78,0.939630341128428,66469.08985505777,70739.61636363636,Y,CAY
6011,Makindye,Fresh Dairy Chocolate Flavoured Milk 250ml,777600.0,C,0.09259259259259259,A,CA,777600.0,1.8905145169738555,133642.18985444272,70690.90909090909,Z,CAZ
6012,Makindye,Royco 2 in 1 Mix 7g,774126.91,C,0.07157882185037724,A,CA,774126.91,1.515094993056352,106625.07321192593,70375.17363636364,Z,CAZ
6013,Makindye,Vaseline Baby Petroleum Jelly 45ml,762711.94,C,0.0080489421732911,C,CC,762711.94,0.8330280247410426,57760.038256782595,69337.44909090908,Y,CCY
6014,Makindye,Panda Bottle Kids Sipper 650 ml,759203.28,C,0.06383048166605998,B,CB,759203.2799999999,1.0458391723735347,72182.23000167936,69018.48,Z,CBZ
6015,Makindye,Movit Milk Body Cream 60g,746694.87,C,0.0991092787338957,A,CA,746694.8699999999,0.6620256756369999,44939.1978005847,67881.3518181818,Y,CAY
6016,Makindye,BLOWPLAST  Basket Laudry,742372.8099999999,C,0.10098933181506646,A,CA,742372.8099999998,1.2879335124262024,86920.62006481904,67488.43727272726,Z,CAZ
6017,Makindye,Sunsip Blackcurrent  5L,723728.79,C,0.0512816013148228,B,CB,723728.7899999999,1.8498144140704627,121705.81341997952,65793.52636363635,Z,CBZ
6018,Makindye,Wild Crane  Premium Gin 200ml,723728.79,C,0.057142852326530325,B,CB,723728.79,1.2006905196434903,78997.66335873223,65793.52636363637,Z,CBZ
6019,Makindye,Bunny Baby Diapers Size 4 Large,716779.72,C,0.07407426831272275,A,CA,716779.72,1.0194248973150468,66427.55385986436,65161.792727272725,Z,CAZ
6020,Makindye,Bubble pop Lollipops,715932.31,C,0.044270886149076996,B,CB,715932.31,1.284523257866514,83602.88211391811,65084.75545454546,Z,CBZ
6021,Makindye,Best Star Diapers Large,711440.66,C,0.04000011328000359,B,CB,711440.66,1.8041847136764522,116688.21485998965,64676.42363636364,Z,CBZ
6022,Makindye,Sunsip Pineapple  3L,710593.18,C,0.03100748248294043,B,CB,710593.18,2.2609313742213586,146054.76499724775,64599.380000000005,Z,CBZ
6023,Makindye,Sunsip Strawberry  5L,707203.37,C,0.05128188836293166,B,CB,707203.3699999999,1.5661931489947087,100692.46118545182,64291.21545454545,Z,CBZ
6024,Makindye,Piao Pioa Piao Toilet Paper 10 Pcs,705932.22,C,0.08235289217993198,A,CA,705932.22,1.8446823514973691,118383.70068975983,64175.656363636364,Z,CAZ
6025,Makindye,Kiss Chocolate Condoms,697500.0,C,0.034482758620689655,B,CB,697500.0,0.7327244552865925,46461.39159658166,63409.09090909091,Y,CBY
6026,Makindye,Treet Classic Double Blades,691186.3,C,0.0844144897952929,A,CA,691186.3,2.22933177501916,140080.32554981144,62835.11818181819,Z,CAZ
6027,Makindye,Kazire Diety Aloe Fruit Drink 250ml,686440.53,C,0.1199997482665794,A,CA,686440.53,3.3166247903554003,206969.60717297273,62403.68454545455,Z,CAZ
6028,Makindye,Skyview Citrus  Soda 320Ml,677966.33,C,0.06999992920003119,B,CB,677966.33,2.004003771238937,123513.37109936561,61633.30272727273,Z,CBZ
6029,Makindye,Kiss Strawberry Condoms,676300.0,C,0.09090909090909091,A,CA,676300.0,0.9148348142322006,56245.70771502157,61481.818181818184,Y,CAY
6030,Makindye,Magic  Washing Powder 1KG,671186.4099999999,C,0.10606055188245764,A,CA,671186.4099999999,1.5585784265593163,95099.69625689056,61016.94636363636,Z,CAZ
6031,Makindye,Sensodyne Toothpaste Multi Care 40ml,669915.25,C,0.10117391536820598,A,CA,669915.25,1.8941299118217276,115355.13758277551,60901.38636363636,Z,CAZ
6032,Makindye,Sprite Soda 2L,666610.27,C,0.03017239186980132,B,CB,666610.27,1.7008783664293174,103074.81700750966,60600.93363636364,Z,CBZ
6033,Makindye,Lato Whole Life Milk Powder 400g,666000.0,C,0.14594594594594595,A,CA,666000.0,3.3166247903554007,200806.55548879062,60545.454545454544,Z,CAZ
6034,Makindye,Pembe Bar Soap 1Kg Bubble,661016.9400000001,C,0.051282190927010904,B,CB,661016.9400000001,3.3166247903554003,199304.10636807894,60092.4490909091,Z,CBZ
6035,Makindye,Sunsip Strawberry  3L,655932.16,C,0.03100748248294043,B,CB,655932.1599999999,1.658865048672376,98918.44859310696,59630.19636363636,Z,CBZ
6036,Makindye,Pepsodent Tooth Paste 65g,648305.19,C,0.020000209777740516,C,CC,648305.19,0.7717996462721147,45487.42875621601,58936.83545454545,Y,CCY
6037,Makindye,Piao Piao Adult Diapers Size XL,639830.51,C,0.08571451689793544,A,CA,639830.51,1.2798576534308141,74444.72501109465,58166.41,Z,CAZ
6038,Makindye,BLOWPLAST Jerrycan 10Ltr Rectangle 350gms,637711.91,C,0.11230300186330126,A,CA,637711.91,3.193545522245001,185142.00133298247,57973.810000000005,Z,CAZ
6039,Makindye,BLOWPLAST Jerrycan 20Ltr Rectangle Ring 600gms,635593.1799999999,C,0.15033519878286897,A,CA,635593.18,3.1385506154486014,181349.21511490308,57781.19818181819,Z,CAZ
6040,Makindye,Silkee Jumbo Toilet Tissue Rolls 4 pcs,630254.29,C,0.04298543317418031,B,CB,630254.29,2.25173326811481,129014.95928773448,57295.84454545455,Z,CBZ
6041,Makindye,High 5  Flavored Gin 200ml,625423.6900000001,C,0.07317065449136823,A,CA,625423.69,1.937766325261523,110174.99686389108,56856.69909090909,Z,CAZ
6042,Makindye,Tic Bleach 1Ltr,624745.78,C,0.07894818559530989,A,CA,624745.78,1.4146362407544844,80344.36560422074,56795.070909090915,Z,CAZ
6043,Makindye,Calpol Bottle Suspension 60ml x 96,624220.0,C,0.00913978494623656,C,CC,624220.0,2.948475732876318,167317.95654327775,56747.27272727273,Z,CCZ
6044,Makindye,BLOWPLAST Jerrycan 3LTR Side Handle,620339.09,C,0.11134186670127992,A,CA,620339.0900000001,0.9218588596578617,51987.735100781436,56394.46272727274,Y,CAY
6045,Makindye,Vaseline Aloe Vera Petroleum Jelly 45ml,617881.33,C,0.043058893104496565,B,CB,617881.33,0.786356900673719,44170.47705845049,56171.03,Y,CBY
6046,Makindye,Azam Malti Drink 300ml,615254.2,C,0.06249981562497234,B,CB,615254.2,2.163602388260353,121015.0415006557,55932.2,Z,CBZ
6047,Makindye,Sunsip Orange  5L,611864.3200000001,C,0.026315250138339588,C,CC,611864.32,2.64156006713159,146934.21401951133,55624.02909090908,Z,CCZ
6048,Makindye,Golden Baby Wipes 72 sheets,610169.58,C,0.1314502109397194,A,CA,610169.58,2.9342591131680713,162763.24097208495,55469.961818181815,Z,CAZ
6049,Makindye,Movit Baby Jelly 200g,610169.53,C,0.05694433620950123,B,CB,610169.53,1.712697669436318,95003.26654473215,55469.957272727275,Z,CBZ
6050,Makindye,Duru Glycerin Bath Soap 180gm,610169.43,C,0.04999955749993356,B,CB,610169.43,1.0715455948027444,59438.57861816378,55469.94818181819,Z,CBZ
6051,Makindye,Sparky Lollipops 420 g,593220.23,C,0.17142712652978653,A,CA,593220.23,2.453002195702868,132288.22970230549,53929.11181818182,Z,CAZ
6052,Makindye,Duru Cucumber Bath Soap 150gms,592881.32,C,0.04999982121211035,B,CB,592881.3200000001,0.9704608352855196,52306.19100294378,53898.301818181826,Y,CBY
6053,Makindye,Omo Bleach Regular Disinfectant  70ml,588982.91,C,0.25990374343329775,A,CA,588982.91,1.6510094273652585,88401.48517882032,53543.90090909091,Z,CAZ
6054,Makindye,Nyra Sweets F-Bon Froot y,585762.72,C,0.13194448427854885,A,CA,585762.72,1.8398322311800301,97973.19382542575,53251.156363636364,Z,CAZ
6055,Makindye,Bunny White Toilet Paper,572796.62,C,0.056000298105169065,B,CB,572796.62,0.8153122283224856,42455.280784344366,52072.42,Y,CBY
6056,Makindye,Super chunky Lollipops 850 g,572033.95,C,0.16666710370362595,A,CA,572033.95,1.7524281587526838,91131.67288568406,52003.08636363636,Z,CAZ
6057,Makindye,Little  Champ Books 48pgs,569400.0,C,0.17665128205128205,A,CA,569400.0,1.2398773842366237,64180.56205312123,51763.63636363636,Z,CAZ
6058,Makindye,Nataraj Jumbo Wax Crayons,560000.0,C,0.10714285714285714,A,CA,560000.0,3.2622760459531928,166079.50779398074,50909.09090909091,Z,CAZ
6059,Makindye,Magic Multi Active Bucket  500G,559322.02,C,0.08333369090885687,A,CA,559322.02,2.2500215923621134,114407.87473487218,50847.45636363637,Z,CAZ
6060,Makindye,Super Rice 2kg,556950.85,C,0.14285714285714285,A,CA,556950.85,1.2487831048524212,63228.255610290464,50631.895454545454,Z,CAZ
6061,Makindye,Fresh Dairy Full Cream UHT Milk 500ml,552000.0,C,0.05434782608695652,B,CB,552000.0,3.1969082286206185,160426.66747259832,50181.818181818184,Z,CBZ
6062,Makindye,Uganda Waragi Coconut 750ml,551694.9,C,0.04861109062499697,B,CB,551694.9,1.3022996050647628,65315.64094420399,50154.08181818182,Z,CBZ
6063,Makindye,Royco Chickhen Cubes Spices 4g,547796.41,C,0.019997344995685624,C,CC,547796.4099999999,1.75668804869168,87482.49150574613,49799.67363636363,Z,CCZ
6064,Makindye,Fresh Dairy UHT Full Cream 250 ml,547200.0,C,0.05263157894736842,B,CB,547200.0,1.1024663708093014,54842.69073698634,49745.454545454544,Z,CBZ
6065,Makindye,Four Cousins Sweet Red 750 ML,545762.72,C,0.10624993283482541,A,CA,545762.72,2.2478723388309847,111527.72016846907,49614.792727272725,Z,CAZ
6066,Makindye,Movit Family Bath Soap Mixed Colors 230g,542033.88,C,0.11574578039971038,A,CA,542033.88,1.80686678822571,89034.8196241018,49275.807272727274,Z,CAZ
6067,Makindye,Panda Bottle Sports 750 ml,534406.84,C,0.5483875879289868,A,CA,534406.84,1.8319378526335026,89000.01080929597,48582.439999999995,Z,CAZ
6068,Makindye,Ntake Cooking Oil 3L Jerrycan,533898.3,C,0.5875529103576468,A,CA,533898.3,2.4326939799325347,118073.74366420133,48536.2090909091,Z,CAZ
6069,Makindye,Piao Piao Serviettes,524322.08,C,0.05817055610470181,B,CB,524322.08,1.389776891802643,66244.61005871788,47665.64363636363,Z,CBZ
